season,round,circuitId,driverId,constructorId,grid,qual_position,podium
2023,5,miami,ocon,alpine,8,8.0,0
2023,5,miami,kevin_magnussen,haas,4,4.0,0
2023,5,miami,tsunoda,alphatauri,17,17.0,0
2023,5,miami,stroll,aston_martin,18,18.0,0
2023,5,miami,bottas,alfa,10,10.0,0
2023,5,miami,albon,williams,11,11.0,0
2023,5,miami,hulkenberg,haas,12,12.0,0
2023,5,miami,zhou,alfa,14,14.0,0
2023,5,miami,norris,mclaren,16,16.0,0
2023,5,miami,de_vries,alphatauri,15,15.0,0
2023,5,miami,piastri,mclaren,19,19.0,0
2023,5,miami,sargeant,williams,20,20.0,0
2023,6,monaco,max_verstappen,red_bull,1,1.0,1
2023,6,monaco,alonso,aston_martin,2,2.0,1
2023,6,monaco,ocon,alpine,3,4.0,1
2023,6,monaco,hamilton,mercedes,5,6.0,0
2023,6,monaco,russell,mercedes,8,8.0,0
2023,6,monaco,leclerc,ferrari,6,3.0,0
2023,6,monaco,gasly,alpine,7,7.0,0
2023,6,monaco,sainz,ferrari,4,5.0,0
2023,6,monaco,norris,mclaren,10,10.0,0
2023,6,monaco,piastri,mclaren,11,11.0,0
2023,6,monaco,bottas,alfa,15,15.0,0
2023,6,monaco,de_vries,alphatauri,12,12.0,0
2023,6,monaco,zhou,alfa,19,19.0,0
2023,6,monaco,albon,williams,13,13.0,0
2023,6,monaco,tsunoda,alphatauri,9,9.0,0
2023,6,monaco,perez,red_bull,20,20.0,0
2023,6,monaco,hulkenberg,haas,18,18.0,0
2023,6,monaco,sargeant,williams,16,16.0,0
2023,6,monaco,kevin_magnussen,haas,17,17.0,0
2023,6,monaco,stroll,aston_martin,14,14.0,0
2023,7,catalunya,max_verstappen,red_bull,1,1.0,1
2023,7,catalunya,hamilton,mercedes,4,5.0,1
2023,7,catalunya,russell,mercedes,12,12.0,1
2023,7,catalunya,perez,red_bull,11,11.0,0
2023,7,catalunya,sainz,ferrari,2,2.0,0
2023,7,catalunya,stroll,aston_martin,5,6.0,0
2023,7,catalunya,alonso,aston_martin,8,9.0,0
2023,7,catalunya,ocon,alpine,6,7.0,0
2023,7,catalunya,zhou,alfa,13,13.0,0
2023,7,catalunya,gasly,alpine,10,4.0,0
2023,7,catalunya,leclerc,ferrari,19,19.0,0
2023,7,catalunya,tsunoda,alphatauri,15,15.0,0
2023,7,catalunya,piastri,mclaren,9,10.0,0
2023,7,catalunya,de_vries,alphatauri,14,14.0,0
2023,7,catalunya,hulkenberg,haas,7,8.0,0
2023,7,catalunya,albon,williams,18,18.0,0
2023,7,catalunya,norris,mclaren,3,3.0,0
2023,7,catalunya,kevin_magnussen,haas,17,17.0,0
2023,7,catalunya,bottas,alfa,16,16.0,0
2023,7,catalunya,sargeant,williams,20,20.0,0
2023,8,villeneuve,max_verstappen,red_bull,1,1.0,1
2023,8,villeneuve,alonso,aston_martin,2,3.0,1
2023,8,villeneuve,hamilton,mercedes,3,4.0,1
2023,8,villeneuve,leclerc,ferrari,10,11.0,0
2023,8,villeneuve,sainz,ferrari,11,8.0,0
2023,8,villeneuve,perez,red_bull,12,12.0,0
2023,8,villeneuve,albon,williams,9,10.0,0
2023,8,villeneuve,ocon,alpine,6,6.0,0
2023,8,villeneuve,stroll,aston_martin,16,13.0,0
2023,8,villeneuve,bottas,alfa,14,15.0,0
2023,8,villeneuve,piastri,mclaren,8,9.0,0
2023,8,villeneuve,gasly,alpine,15,17.0,0
2023,8,villeneuve,norris,mclaren,7,7.0,0
2023,8,villeneuve,tsunoda,alphatauri,19,16.0,0
2023,8,villeneuve,hulkenberg,haas,5,2.0,0
2023,8,villeneuve,zhou,alfa,20,20.0,0
2023,8,villeneuve,kevin_magnussen,haas,13,14.0,0
2023,8,villeneuve,de_vries,alphatauri,17,18.0,0
2023,8,villeneuve,russell,mercedes,4,5.0,0
2023,8,villeneuve,sargeant,williams,18,19.0,0
2023,9,red_bull_ring,max_verstappen,red_bull,1,1.0,1
2023,9,red_bull_ring,leclerc,ferrari,2,2.0,1
2023,9,red_bull_ring,perez,red_bull,15,15.0,1
2023,9,red_bull_ring,norris,mclaren,4,4.0,0
2023,9,red_bull_ring,alonso,aston_martin,7,7.0,0
2023,9,red_bull_ring,sainz,ferrari,3,3.0,0
2023,9,red_bull_ring,russell,mercedes,11,11.0,0
2023,9,red_bull_ring,hamilton,mercedes,5,5.0,0
2023,9,red_bull_ring,stroll,aston_martin,6,6.0,0
2023,9,red_bull_ring,gasly,alpine,9,9.0,0
2023,9,red_bull_ring,albon,williams,10,10.0,0
2023,9,red_bull_ring,zhou,alfa,17,17.0,0
2023,9,red_bull_ring,sargeant,williams,18,18.0,0
2023,9,red_bull_ring,ocon,alpine,12,12.0,0
2023,9,red_bull_ring,bottas,alfa,14,14.0,0
2023,9,red_bull_ring,piastri,mclaren,13,13.0,0
2023,9,red_bull_ring,de_vries,alphatauri,20,20.0,0
2023,9,red_bull_ring,kevin_magnussen,haas,19,19.0,0
2023,9,red_bull_ring,tsunoda,alphatauri,16,16.0,0
2023,9,red_bull_ring,hulkenberg,haas,8,8.0,0
2023,10,silverstone,max_verstappen,red_bull,1,1.0,1
2023,10,silverstone,norris,mclaren,2,2.0,1
2023,10,silverstone,hamilton,mercedes,7,7.0,1
2023,10,silverstone,piastri,mclaren,3,3.0,0
2023,10,silverstone,russell,mercedes,6,6.0,0
2023,10,silverstone,perez,red_bull,15,15.0,0
2023,10,silverstone,alonso,aston_martin,9,9.0,0
2023,10,silverstone,albon,williams,8,8.0,0
2023,10,silverstone,leclerc,ferrari,4,4.0,0
2023,10,silverstone,sainz,ferrari,5,5.0,0
2023,10,silverstone,sargeant,williams,14,14.0,0
2023,10,silverstone,bottas,alfa,20,15.0,0
2023,10,silverstone,hulkenberg,haas,11,11.0,0
2023,10,silverstone,stroll,aston_martin,12,12.0,0
2023,10,silverstone,zhou,alfa,17,17.0,0
2023,10,silverstone,tsunoda,alphatauri,16,16.0,0
2023,10,silverstone,de_vries,alphatauri,18,18.0,0
2023,10,silverstone,gasly,alpine,10,10.0,0
2023,10,silverstone,kevin_magnussen,haas,19,19.0,0
2023,10,silverstone,ocon,alpine,13,13.0,0
2023,11,hungaroring,max_verstappen,red_bull,2,2.0,1
2023,11,hungaroring,norris,mclaren,3,3.0,1
2023,11,hungaroring,perez,red_bull,9,9.0,1
2023,11,hungaroring,hamilton,mercedes,1,1.0,0
2023,11,hungaroring,piastri,mclaren,4,4.0,0
2023,11,hungaroring,russell,mercedes,18,18.0,0
2023,11,hungaroring,leclerc,ferrari,6,6.0,0
2023,11,hungaroring,sainz,ferrari,11,11.0,0
2023,11,hungaroring,alonso,aston_martin,8,8.0,0
2023,11,hungaroring,stroll,aston_martin,14,14.0,0
2023,11,hungaroring,albon,williams,16,16.0,0
2023,11,hungaroring,bottas,alfa,7,7.0,0
2023,11,hungaroring,ricciardo,alphatauri,13,13.0,0
2023,11,hungaroring,hulkenberg,haas,10,10.0,0
2023,11,hungaroring,tsunoda,alphatauri,17,17.0,0
2023,11,hungaroring,zhou,alfa,5,5.0,0
2023,11,hungaroring,kevin_magnussen,haas,19,19.0,0
2023,11,hungaroring,sargeant,williams,20,20.0,0
2023,11,hungaroring,ocon,alpine,12,12.0,0
2023,11,hungaroring,gasly,alpine,15,15.0,0
2023,12,spa,max_verstappen,red_bull,6,1.0,1
2023,12,spa,perez,red_bull,2,3.0,1
2023,12,spa,leclerc,ferrari,1,2.0,1
2023,12,spa,hamilton,mercedes,3,4.0,0
2023,12,spa,alonso,aston_martin,9,9.0,0
2023,12,spa,russell,mercedes,8,8.0,0
2023,12,spa,norris,mclaren,7,7.0,0
2023,12,spa,ocon,alpine,14,15.0,0
2023,12,spa,stroll,aston_martin,10,10.0,0
2023,12,spa,tsunoda,alphatauri,11,11.0,0
2023,12,spa,gasly,alpine,12,12.0,0
2023,12,spa,bottas,alfa,13,14.0,0
2023,12,spa,zhou,alfa,17,17.0,0
2023,12,spa,albon,williams,15,16.0,0
2023,12,spa,kevin_magnussen,haas,16,13.0,0
2023,12,spa,ricciardo,alphatauri,19,19.0,0
2023,12,spa,sargeant,williams,18,18.0,0
2023,12,spa,hulkenberg,haas,20,20.0,0
2023,12,spa,sainz,ferrari,4,5.0,0
2023,12,spa,piastri,mclaren,5,6.0,0
2023,13,zandvoort,max_verstappen,red_bull,1,1.0,1
2023,13,zandvoort,alonso,aston_martin,5,5.0,1
2023,13,zandvoort,gasly,alpine,12,12.0,1
2023,13,zandvoort,perez,red_bull,7,7.0,0
2023,13,zandvoort,sainz,ferrari,6,6.0,0
2023,13,zandvoort,hamilton,mercedes,13,13.0,0
2023,13,zandvoort,norris,mclaren,2,2.0,0
2023,13,zandvoort,albon,williams,4,4.0,0
2023,13,zandvoort,piastri,mclaren,8,8.0,0
2023,13,zandvoort,ocon,alpine,16,17.0,0
2023,13,zandvoort,stroll,aston_martin,11,11.0,0
2023,13,zandvoort,hulkenberg,haas,14,15.0,0
2023,13,zandvoort,lawson,alphatauri,19,20.0,0
2023,13,zandvoort,bottas,alfa,18,19.0,0
2023,13,zandvoort,tsunoda,alphatauri,17,14.0,0
2023,13,zandvoort,russell,mercedes,3,3.0,0
2023,13,zandvoort,zhou,alfa,15,16.0,0
2023,13,zandvoort,leclerc,ferrari,9,9.0,0
2023,13,zandvoort,sargeant,williams,10,10.0,0
2023,14,monza,max_verstappen,red_bull,2,2.0,1
2023,14,monza,perez,red_bull,5,5.0,1
2023,14,monza,sainz,ferrari,1,1.0,1
2023,14,monza,leclerc,ferrari,3,3.0,0
2023,14,monza,russell,mercedes,4,4.0,0
2023,14,monza,hamilton,mercedes,8,8.0,0
2023,14,monza,albon,williams,6,6.0,0
2023,14,monza,norris,mclaren,9,9.0,0
2023,14,monza,alonso,aston_martin,10,10.0,0
2023,14,monza,bottas,alfa,14,14.0,0
2023,14,monza,lawson,alphatauri,12,12.0,0
2023,14,monza,piastri,mclaren,7,7.0,0
2023,14,monza,sargeant,williams,15,15.0,0
2023,14,monza,zhou,alfa,16,16.0,0
2023,14,monza,gasly,alpine,17,17.0,0
2023,14,monza,stroll,aston_martin,20,20.0,0
2023,14,monza,hulkenberg,haas,13,13.0,0
2023,14,monza,kevin_magnussen,haas,19,19.0,0
2023,14,monza,ocon,alpine,18,18.0,0
2023,14,monza,tsunoda,alphatauri,11,11.0,0
2023,15,marina_bay,sainz,ferrari,1,1.0,1
2023,15,marina_bay,norris,mclaren,4,4.0,1
2023,15,marina_bay,hamilton,mercedes,5,5.0,1
2023,15,marina_bay,leclerc,ferrari,3,3.0,0
2023,15,marina_bay,max_verstappen,red_bull,11,11.0,0
2023,15,marina_bay,gasly,alpine,12,12.0,0
2023,15,marina_bay,piastri,mclaren,17,17.0,0
2023,15,marina_bay,perez,red_bull,13,13.0,0
2023,15,marina_bay,lawson,alphatauri,10,10.0,0
2023,15,marina_bay,kevin_magnussen,haas,6,6.0,0
2023,15,marina_bay,albon,williams,14,14.0,0
2023,15,marina_bay,zhou,alfa,19,19.0,0
2023,15,marina_bay,hulkenberg,haas,9,9.0,0
2023,15,marina_bay,sargeant,williams,18,18.0,0
2023,15,marina_bay,alonso,aston_martin,7,7.0,0
2023,15,marina_bay,russell,mercedes,2,2.0,0
2023,15,marina_bay,bottas,alfa,16,16.0,0
2023,15,marina_bay,ocon,alpine,8,8.0,0
2023,15,marina_bay,tsunoda,alphatauri,15,15.0,0
2023,16,suzuka,max_verstappen,red_bull,1,1.0,1
2023,16,suzuka,norris,mclaren,3,3.0,1
2023,16,suzuka,piastri,mclaren,2,2.0,1
2023,16,suzuka,leclerc,ferrari,4,4.0,0
2023,16,suzuka,hamilton,mercedes,7,7.0,0
2023,16,suzuka,sainz,ferrari,6,6.0,0
2023,16,suzuka,russell,mercedes,8,8.0,0
2023,16,suzuka,alonso,aston_martin,10,10.0,0
2023,16,suzuka,ocon,alpine,14,14.0,0
2023,16,suzuka,gasly,alpine,12,12.0,0
2023,16,suzuka,lawson,alphatauri,11,11.0,0
2023,16,suzuka,tsunoda,alphatauri,9,9.0,0
2023,16,suzuka,zhou,alfa,19,19.0,0
2023,16,suzuka,hulkenberg,haas,18,18.0,0
2023,16,suzuka,kevin_magnussen,haas,15,15.0,0
2023,16,suzuka,albon,williams,13,13.0,0
2023,16,suzuka,sargeant,williams,20,20.0,0
2023,16,suzuka,stroll,aston_martin,17,17.0,0
2023,16,suzuka,perez,red_bull,5,5.0,0
2023,16,suzuka,bottas,alfa,16,16.0,0
2023,17,losail,max_verstappen,red_bull,1,1.0,1
2023,17,losail,piastri,mclaren,6,6.0,1
2023,17,losail,norris,mclaren,10,10.0,1
2023,17,losail,russell,mercedes,2,2.0,0
2023,17,losail,leclerc,ferrari,5,5.0,0
2023,17,losail,alonso,aston_martin,4,4.0,0
2023,17,losail,ocon,alpine,8,8.0,0
2023,17,losail,bottas,alfa,9,9.0,0
2023,17,losail,zhou,alfa,19,20.0,0
2023,17,losail,perez,red_bull,20,13.0,0
2023,17,losail,stroll,aston_martin,16,17.0,0
2023,17,losail,gasly,alpine,7,7.0,0
2023,17,losail,albon,williams,13,14.0,0
2023,17,losail,kevin_magnussen,haas,18,19.0,0
2023,17,losail,tsunoda,alphatauri,11,11.0,0
2023,17,losail,hulkenberg,haas,14,15.0,0
2023,17,losail,lawson,alphatauri,17,18.0,0
2023,17,losail,sargeant,williams,15,16.0,0
2023,17,losail,hamilton,mercedes,3,3.0,0
2023,17,losail,sainz,ferrari,12,12.0,0
2023,18,americas,max_verstappen,red_bull,6,6.0,1
2023,18,americas,norris,mclaren,2,2.0,1
2023,18,americas,sainz,ferrari,4,4.0,1
2023,18,americas,perez,red_bull,9,9.0,0
2023,18,americas,russell,mercedes,5,5.0,0
2023,18,americas,gasly,alpine,7,7.0,0
2023,18,americas,stroll,aston_martin,20,19.0,0
2023,18,americas,tsunoda,alphatauri,11,11.0,0
2023,18,americas,albon,williams,15,18.0,0
2023,18,americas,sargeant,williams,16,20.0,0
2023,18,americas,hulkenberg,haas,18,16.0,0
2023,18,americas,bottas,alfa,13,13.0,0
2023,18,americas,zhou,alfa,12,12.0,0
2023,18,americas,kevin_magnussen,haas,17,14.0,0
2023,18,americas,ricciardo,alphatauri,14,15.0,0
